place_id,propname,subpropname,primarysport,fieldnumber,netsremoved,surfacetype
4511,Fort Hamilton Athletic Field,N/A,Baseball,1,0,Synthetic
4512,Ericsson Playground,N/A,Multi Purpose Play Area,1,0,Asphalt
4513,Ambrosini Field,N/A,Softball,1,0,Natural
4514,Police Officer Edward Byrne Park,N/A,Softball,1,0,Natural
4515,Police Officer Edward Byrne Park,N/A,Softball,2,0,Natural
4516,Tudor Park,N/A,Baseball,3,0,Natural
4517,Tudor Park,N/A,Softball,2,0,Natural
4518,Monsignor Crawford Field,N/A,Softball,2,0,Natural
4519,Monsignor Crawford Field,N/A,Softball,1,0,Natural
4520,Floyd Patterson Ballfields,N/A,Softball,2,0,Natural
4521,Floyd Patterson Ballfields,N/A,Softball,1,0,Natural
4522,Montbellier Park,N/A,Softball,2,0,Synthetic
4523,Lindower Park,N/A,Softball,2,0,Natural
4524,Lindower Park,N/A,Baseball,1,0,Natural
4525,P.O. Serrano Playground,N/A,Soccer,1,0,Synthetic
4526,Big Bush Playground,N/A,Soccer,1,0,Synthetic
4527,Howard Bennett Playground,N/A,Tennis,5,0,Asphalt
4528,Howard Bennett Playground,N/A,Tennis,4,0,Asphalt
4529,Howard Bennett Playground,N/A,Tennis,3,0,Asphalt
4530,Howard Bennett Playground,N/A,Tennis,1,0,Asphalt
4531,Howard Bennett Playground,N/A,Tennis,2,0,Asphalt
4532,Howard Bennett Playground,N/A,Basketball,2,1,Asphalt
4533,Nostrand Playground,N/A,Soccer,1,1,Synthetic
4534,Calvert Vaux Park,Calvert Vaux Park Zone 1,Soccer,3,0,Natural
4535,Corlears Hook Park,N/A,Soccer,1,1,Synthetic
4536,Fountain Of Youth Playground,N/A,Basketball,2,1,Asphalt
4537,Fountain Of Youth Playground,N/A,Basketball,1,1,Asphalt
4538,Fountain Of Youth Playground,N/A,Tennis,1,0,Asphalt
4539,Fountain Of Youth Playground,N/A,Basketball,4,1,Asphalt
4540,Fountain Of Youth Playground,N/A,Basketball,3,1,Asphalt
4541,Daniel M. O'Connell Playground,N/A,Basketball,4,1,Asphalt
4542,Daniel M. O'Connell Playground,N/A,Soccer,1,0,Asphalt
4543,Wald Playground,N/A,Tennis,1,0,Asphalt
4544,Wald Playground,N/A,Softball,1,0,Asphalt
4545,Wald Playground,N/A,Basketball,1,1,Asphalt
4546,Marconi Park,N/A,Soccer,1,0,Synthetic
4547,Marconi Park,N/A,Basketball,1,1,Asphalt
4548,Marconi Park,N/A,Basketball,3,1,Asphalt
4549,Marconi Park,N/A,Basketball,2,1,Asphalt
4550,The Painter's Playground,N/A,Softball,1,0,Asphalt
4551,Flushing Fields,N/A,Tennis,4,1,Asphalt
4552,Century Playground,N/A,Handball,1,0,Asphalt
4553,Nathan Straus Playground,N/A,Basketball,2,1,Asphalt
4554,Renaissance Playground,N/A,Basketball,2,1,Asphalt
4555,Renaissance Playground,N/A,Basketball,1,1,Asphalt
4556,Renaissance Playground,N/A,Basketball,4,1,Asphalt
4557,Renaissance Playground,N/A,Basketball,3,1,Asphalt
4558,Walter Ward Playground,N/A,Basketball,1,1,Asphalt
4559,Playground Seventy Five,N/A,Basketball,3,1,Asphalt
4560,Daniel M. O'Connell Playground,N/A,Basketball,2,1,Asphalt
4561,Daniel M. O'Connell Playground,N/A,Basketball,1,1,Asphalt
4562,Peters Field,N/A,Basketball,1,1,Asphalt
4563,Laurelton Playground,N/A,Basketball,3,0,Asphalt
4564,Rev J Polite Playground,N/A,Soccer,1,0,Synthetic
4565,Tilden Playground,N/A,Basketball,2,0,Asphalt
4566,Tilden Playground,N/A,Basketball,1,0,Asphalt
4567,Nostrand Playground,N/A,Softball,1,1,Synthetic
4568,Harry Maze Playground,N/A,Softball,1,0,Asphalt
4569,Newport Playground,N/A,Handball,2,0,Asphalt
4570,Newport Playground,N/A,Handball,1,0,Asphalt
4571,Newport Playground,N/A,Basketball,3,1,Asphalt
4572,Newport Playground,N/A,Basketball,2,1,Asphalt
4573,Herman Dolgon Playground,N/A,Softball,1,0,Asphalt
4574,McDonald Playground,N/A,Multi Purpose Play Area,1,0,Asphalt
4575,Homecrest Playground,N/A,Multi Purpose Play Area,1,0,Asphalt
4576,Mellett Playground,N/A,Multi Purpose Play Area,1,0,Asphalt
4577,Luna Playground,N/A,Softball,1,0,Asphalt
4578,Bath Beach Park,N/A,Multi Purpose Play Area,1,0,Asphalt
4579,Bensonhurst Park,N/A,Basketball,2,1,Asphalt
4580,Spirit Playground,N/A,Multi Purpose Play Area,1,0,Asphalt
4581,Spirit Playground,N/A,Basketball,2,1,Asphalt
4582,Spirit Playground,N/A,Basketball,1,1,Asphalt
4583,Winthrop Playground,N/A,Tennis,1,1,Asphalt
4584,Winthrop Playground,N/A,Tennis,2,1,Asphalt
4585,Winthrop Playground,N/A,Basketball,3,1,Asphalt
4586,Winthrop Playground,N/A,Basketball,2,1,Asphalt
4587,Winthrop Playground,N/A,Basketball,1,1,Asphalt
4588,Jackie Robinson Playground,N/A,Basketball,3,1,Asphalt
4589,Hamilton Metz Field,N/A,Soccer,1,0,Synthetic
4590,Hamilton Metz Field,N/A,Softball,1,0,Synthetic
4591,Dean Playground,N/A,Softball,1,0,Synthetic
4592,Dean Playground,N/A,Soccer,1,0,Synthetic
4593,Brookville Park,N/A,Softball,4,0,Natural
4594,Flushing Fields,N/A,Baseball,15,0,Natural
4595,Howard Bennett Playground,N/A,Tennis,6,0,Asphalt
4596,Flushing Fields,N/A,Soccer,16,0,Natural
4597,Astoria Heights Playground,N/A,Tennis,1,1,Asphalt
4598,Russell Sage Playground,N/A,Softball,1,0,Asphalt
4599,Grover Cleveland Playground,N/A,Baseball,1,0,Synthetic
4600,Prall Playground,N/A,Basketball,3,1,Asphalt
4601,Prall Playground,N/A,Basketball,2,1,Asphalt
4602,Prall Playground,N/A,Basketball,1,1,Asphalt
4603,Prall Playground,N/A,Softball,1,0,Synthetic
4604,Scarangella Park,N/A,Soccer,1,0,Synthetic
4605,Beach 59th St Playground,N/A,Handball,1,0,Concrete
4606,Lanett Playground,N/A,Basketball,2,1,Asphalt
4607,Lanett Playground,N/A,Basketball,3,1,Asphalt
4608,Lanett Playground,N/A,Basketball,1,1,Asphalt
4609,Century Playground,N/A,Basketball,2,1,Asphalt
4610,Century Playground,N/A,Basketball,1,1,Asphalt
4611,Dr. Green Playground,N/A,Basketball,2,1,Asphalt
4612,West Playground,N/A,Basketball,2,1,Asphalt
4613,West Playground,N/A,Basketball,1,1,Asphalt
4614,Surf Playground,N/A,Basketball,1,1,Asphalt
4615,Marc And Jason's Playground,N/A,Basketball,1,1,Asphalt
4616,Marc And Jason's Playground,N/A,Basketball,2,1,Asphalt
4617,Ennis Playground,N/A,Basketball,1,1,Asphalt
4618,Park Slope Playground,N/A,Basketball,1,1,Asphalt
4619,Park Slope Playground,N/A,Basketball,2,1,Asphalt
4620,Taaffe Playground,N/A,Basketball,2,1,Asphalt
4621,Taaffe Playground,N/A,Basketball,1,1,Asphalt
4622,Banneker Playground,N/A,Basketball,1,1,Asphalt
4623,Washington Hall Park,N/A,Basketball,2,1,Asphalt
4624,Washington Hall Park,N/A,Basketball,1,1,Asphalt
4625,Crispus Attucks Playground,N/A,Basketball,1,1,Asphalt
4626,Crispus Attucks Playground,N/A,Basketball,2,1,Asphalt
4627,Rodney Park South,N/A,Basketball,1,1,Asphalt
4628,Rodney Park South,N/A,Basketball,2,1,Asphalt
4629,Frost Playground,N/A,Basketball,1,1,Asphalt
4630,Frost Playground,N/A,Basketball,2,1,Asphalt
4631,Ericsson Playground,N/A,Basketball,2,1,Asphalt
4632,Ericsson Playground,N/A,Basketball,1,1,Asphalt
4633,Woods Playground,N/A,Basketball,2,1,Asphalt
4634,Woods Playground,N/A,Basketball,1,1,Asphalt
4635,McDonald Playground,N/A,Basketball,2,1,Asphalt
4636,McDonald Playground,N/A,Basketball,1,1,Asphalt
4637,Middleton Playground,N/A,Basketball,2,1,Asphalt
4638,Middleton Playground,N/A,Basketball,1,1,Asphalt
4639,Nehemiah Park,N/A,Basketball,1,1,Asphalt
4640,Nehemiah Park,N/A,Basketball,2,1,Asphalt
4641,Dongan Playground,N/A,Basketball,4,1,Asphalt
4642,Dongan Playground,N/A,Basketball,3,1,Asphalt
4643,South Rochdale Playground,N/A,Basketball,2,1,Asphalt
4644,Daniel M. O'Connell Playground,N/A,Basketball,3,1,Asphalt
4645,Northern Playground,N/A,Basketball,1,1,Asphalt
4646,Triborough Bridge Playground B,N/A,Basketball,3,1,Asphalt
4647,Playground Twenty One,N/A,Basketball,2,1,Asphalt
4648,Playground Twenty One,N/A,Basketball,3,1,Asphalt
4649,Playground Twenty One,N/A,Basketball,4,1,Asphalt
4650,Junction Playground,N/A,Basketball,1,0,Asphalt
4651,Pink Playground,N/A,Basketball,1,1,Asphalt
4652,Cypress Hills Playground,N/A,Basketball,2,1,Asphalt
4653,L/CPL Thomas P. Noonan Jr. Playground,N/A,Basketball,3,1,Asphalt
4654,L/CPL Thomas P. Noonan Jr. Playground,N/A,Basketball,2,1,Asphalt
4655,L/CPL Thomas P. Noonan Jr. Playground,N/A,Basketball,1,1,Asphalt
4656,Park Of The Americas,N/A,Basketball,1,1,Asphalt
4657,Roebling Playground,N/A,Basketball,4,1,Asphalt
4658,Roebling Playground,N/A,Basketball,3,1,Asphalt
4659,Roebling Playground,N/A,Basketball,1,1,Asphalt
4660,Locust Manor Playground,N/A,Basketball,6,1,Asphalt
4661,Locust Manor Playground,N/A,Basketball,5,1,Asphalt
4662,Locust Manor Playground,N/A,Basketball,4,1,Asphalt
4663,Markham Playground,N/A,Basketball,1,1,Asphalt
4664,Clawson Playground,N/A,Basketball,3,0,Asphalt
4665,E.M.T. Christopher J. Prescott Playground,N/A,Basketball,1,1,Asphalt
4666,E.M.T. Christopher J. Prescott Playground,N/A,Basketball,3,1,Asphalt
4667,E.M.T. Christopher J. Prescott Playground,N/A,Basketball,5,1,Asphalt
4668,E.M.T. Christopher J. Prescott Playground,N/A,Basketball,4,1,Asphalt
4669,Lieutenant John H. Martinson Playground,N/A,Basketball,1,1,Asphalt
4670,Great Kills Veterans Playground,N/A,Basketball,3,1,Asphalt
4671,Great Kills Veterans Playground,N/A,Basketball,1,1,Asphalt
4672,Great Kills Veterans Playground,N/A,Basketball,2,1,Asphalt
4673,Clawson Playground,N/A,Basketball,2,0,Asphalt
4674,Greencroft Playground,N/A,Basketball,1,1,Asphalt
4675,Greencroft Playground,N/A,Basketball,2,1,Asphalt
4676,Carlton Park,N/A,Basketball,1,1,Asphalt
4677,Dugan Playground,N/A,Basketball,1,1,Asphalt
4678,Dongan Playground,N/A,Basketball,2,1,Asphalt
4679,Dongan Playground,N/A,Basketball,1,1,Asphalt
4680,Naples Playground,N/A,Basketball,2,1,Asphalt
4681,Naples Playground,N/A,Basketball,1,1,Asphalt
4682,Gen. Douglas MacArthur Park,N/A,Basketball,2,0,Asphalt
4683,Gen. Douglas MacArthur Park,N/A,Basketball,1,0,Asphalt
4684,Midland Field,N/A,Basketball,1,1,Asphalt
4685,Midland Field,N/A,Basketball,2,1,Asphalt
4686,Midland Field,N/A,Basketball,3,1,Asphalt
4687,Midland Field,N/A,Basketball,5,1,Asphalt
4688,Midland Field,N/A,Basketball,4,1,Asphalt
4689,Midland Playground,N/A,Basketball,2,1,Asphalt
4690,Midland Playground,N/A,Basketball,1,1,Asphalt
4691,Jennifer's Playground,N/A,Basketball,1,1,Asphalt
4692,CPL. Thompson Park,N/A,Basketball,1,1,Asphalt
4693,Markham Playground,N/A,Basketball,2,1,Asphalt
4694,Markham Playground,N/A,Basketball,3,1,Asphalt
4695,Terrace Playground,N/A,Basketball,1,1,Asphalt
4696,Terrace Playground,N/A,Basketball,2,1,Asphalt
4697,Liotti Ikefugi Playground,N/A,Basketball,1,1,Asphalt
4698,Mariners Harbor Playground,N/A,Basketball,1,1,Asphalt
4699,Walker Park,N/A,Basketball,2,0,Asphalt
4700,Walker Park,N/A,Basketball,1,0,Asphalt
4701,Lillian D Wald Playground,N/A,Basketball,2,1,Asphalt
4702,Lillian D Wald Playground,N/A,Basketball,1,1,Asphalt
4703,Bridge Park 3,N/A,Basketball,3,0,Asphalt
4704,Bridge Park 3,N/A,Basketball,1,0,Asphalt
4705,Bridge Park 3,N/A,Basketball,2,0,Asphalt
4706,Ethan Allen Playground,N/A,Basketball,3,1,Asphalt
4707,Kennedy King Playground,N/A,Basketball,1,0,Asphalt
4708,Kennedy King Playground,N/A,Basketball,2,0,Asphalt
4709,Bartlett Playground,N/A,Basketball,3,1,Asphalt
4710,Bartlett Playground,N/A,Basketball,2,1,Asphalt
4711,Gilbert Ramirez Park,N/A,Basketball,2,0,Asphalt
4712,Gilbert Ramirez Park,N/A,Basketball,1,0,Asphalt
4713,William Sheridan Playground,N/A,Basketball,2,1,Asphalt
4714,Sternberg Park,N/A,Basketball,2,1,Asphalt
4715,Sternberg Park,N/A,Basketball,1,1,Asphalt
4716,Annadale Playground,N/A,Basketball,1,1,Asphalt
4717,The Painter's Playground,N/A,Basketball,2,1,Asphalt
4718,McCaffrey Playground,N/A,Basketball,1,1,Asphalt
4719,Playground Ninety,N/A,Basketball,2,1,Asphalt
4720,Hoyt Playground,N/A,Basketball,1,1,Asphalt
4721,Whitestone Playground,N/A,Basketball,3,0,Asphalt
4722,Whitestone Playground,N/A,Basketball,4,0,Asphalt
4723,Whitestone Playground,N/A,Basketball,1,0,Asphalt
4724,Colden Playground,N/A,Basketball,6,0,Asphalt
4725,Colden Playground,N/A,Basketball,1,0,Asphalt
4726,Fresh Meadows Playground,N/A,Basketball,6,1,Asphalt
4727,Kaltenmeier Playground,N/A,Basketball,1,1,Asphalt
4728,Harlem Lane Playground,N/A,Basketball,1,1,Asphalt
4729,Harlem Lane Playground,N/A,Basketball,3,1,Asphalt
4730,Harlem Lane Playground,N/A,Basketball,2,1,Asphalt
4731,West 4th Street Courts,N/A,Basketball,2,1,Asphalt
4732,Tompkins Square Park,N/A,Basketball,4,1,Asphalt
4733,Tompkins Square Park,N/A,Basketball,5,1,Asphalt
4734,Hoover - Manton Playgrounds,N/A,Basketball,3,1,Asphalt
4735,Cedar Grove Playground,N/A,Basketball,3,1,Asphalt
4736,Cedar Grove Playground,N/A,Basketball,2,1,Asphalt
4737,Cedar Grove Playground,N/A,Basketball,1,1,Asphalt
4738,Electric Playground,N/A,Basketball,2,1,Asphalt
4739,Electric Playground,N/A,Basketball,1,1,Asphalt
4740,College Point Park,N/A,Basketball,2,0,Asphalt
4741,College Point Park,N/A,Basketball,3,0,Asphalt
4742,Hart Playground,N/A,Basketball,4,1,Asphalt
4743,Hart Playground,N/A,Basketball,2,1,Asphalt
4744,Hart Playground,N/A,Basketball,3,1,Asphalt
4745,Willets Point Playground,N/A,Basketball,2,1,Asphalt
4746,Willets Point Playground,N/A,Basketball,1,1,Asphalt
4747,Poppenhusen Playground,N/A,Basketball,1,1,Asphalt
4748,Playground Sixty Two LXII,N/A,Basketball,1,1,Asphalt
4749,Playground Sixty Two LXII,N/A,Basketball,2,1,Asphalt
4750,Playground Sixty Two LXII,N/A,Basketball,3,1,Asphalt
4751,Playground Sixty Two LXII,N/A,Basketball,5,1,Asphalt
4752,Playground Sixty Two LXII,N/A,Basketball,4,1,Asphalt
4753,Russell Sage Playground,N/A,Basketball,2,1,Asphalt
4754,Russell Sage Playground,N/A,Basketball,3,1,Asphalt
4755,Russell Sage Playground,N/A,Basketball,5,1,Asphalt
4756,Russell Sage Playground,N/A,Basketball,4,1,Asphalt
4757,The Painter's Playground,N/A,Basketball,1,1,Asphalt
4758,Francis Lewis Playground,N/A,Basketball,2,1,Asphalt
4759,Francis Lewis Playground,N/A,Basketball,3,1,Asphalt
4760,Telephone Playground,N/A,Basketball,4,1,Asphalt
4761,Telephone Playground,N/A,Basketball,3,1,Asphalt
4762,Telephone Playground,N/A,Basketball,2,1,Asphalt
4763,Telephone Playground,N/A,Basketball,6,1,Asphalt
4764,Telephone Playground,N/A,Basketball,5,1,Asphalt
4765,Harold Schneiderman Playground,N/A,Basketball,2,1,Asphalt
4766,Hoffman Park,N/A,Basketball,3,0,Asphalt
4767,Hoffman Park,N/A,Basketball,1,0,Asphalt
4768,Lawrence Virgilio Playground,N/A,Basketball,1,1,Asphalt
4769,Dutch Kills Playground,N/A,Basketball,1,1,Asphalt
4770,Ditmars Playground,N/A,Basketball,1,1,Asphalt
4771,Seven Gables Playground,N/A,Basketball,4,1,Asphalt
4772,Tall Oak Playground,N/A,Basketball,2,1,Asphalt
4773,Tall Oak Playground,N/A,Basketball,3,1,Asphalt
4774,Tall Oak Playground,N/A,Basketball,6,1,Asphalt
4775,Challenge Playground,N/A,Basketball,3,0,Asphalt
4776,Challenge Playground,N/A,Basketball,2,0,Asphalt
4777,Challenge Playground,N/A,Basketball,4,0,Asphalt
4778,Louis Pasteur Park,N/A,Basketball,2,0,Asphalt
4779,South Rochdale Playground,N/A,Basketball,4,1,Asphalt
4780,North Rochdale Playground,N/A,Basketball,1,1,Asphalt
4781,Hollis Playground,N/A,Basketball,3,1,Asphalt
4782,Moore Homestead Playground,N/A,Basketball,3,1,Asphalt
4783,Junction Playground,N/A,Basketball,2,0,Asphalt
4784,Lawrence Virgilio Playground,N/A,Basketball,2,1,Asphalt
4785,Astoria Heights Playground,N/A,Basketball,2,1,Asphalt
4786,Rainey Park,N/A,Basketball,1,1,Asphalt
4787,Murray Playground,N/A,Basketball,2,1,Asphalt
4788,Murray Playground,N/A,Basketball,1,1,Asphalt
4789,Sunrise Playground,N/A,Basketball,2,1,Asphalt
4790,Sunrise Playground,N/A,Basketball,1,1,Asphalt
4791,Al Stabile Playground,N/A,Basketball,2,1,Asphalt
4792,Levy Playground,N/A,Basketball,1,1,Asphalt
4793,Hillside Playground,N/A,Basketball,4,1,Asphalt
4794,Hillside Playground,N/A,Basketball,3,1,Asphalt
4795,Hillside Playground,N/A,Basketball,2,1,Asphalt
4796,Detective William T. Gunn Playground,N/A,Basketball,3,1,Asphalt
4797,Detective William T. Gunn Playground,N/A,Basketball,1,1,Asphalt
4798,Detective William T. Gunn Playground,N/A,Basketball,2,1,Asphalt
4799,Rochdale Park,N/A,Basketball,4,1,Asphalt
4800,St. Albans Park,N/A,Basketball,2,1,Asphalt
4801,St. Albans Park,N/A,Basketball,1,1,Asphalt
4802,Locust Manor Playground,N/A,Basketball,1,1,Asphalt
4803,Roy Wilkins Recreation Center,Nautilus Playground,Basketball,2,1,Asphalt
4804,Roy Wilkins Recreation Center,Nautilus Playground,Basketball,1,1,Asphalt
4805,Rochdale Park,N/A,Basketball,5,1,Asphalt
4806,Rochdale Park,N/A,Basketball,3,1,Asphalt
4807,Saul Weprin Playground,N/A,Basketball,1,1,Asphalt
4808,Alley Park,N/A,Basketball,1,1,Asphalt
4809,Kennedy Playground,N/A,Basketball,1,0,Asphalt
4810,Alley Park,N/A,Basketball,2,1,Asphalt
4811,Francis Lewis Playground,N/A,Basketball,1,1,Asphalt
4812,Tall Oak Playground,N/A,Basketball,1,1,Asphalt
4813,Challenge Playground,N/A,Basketball,1,0,Asphalt
4814,Marie Curie Playground,N/A,Basketball,1,0,Asphalt
4815,Telephone Playground,N/A,Basketball,1,1,Asphalt
4816,Oakland Gardens,N/A,Basketball,1,1,Asphalt
4817,Oakland Gardens,N/A,Basketball,2,1,Asphalt
4818,Oakland Gardens,N/A,Basketball,3,1,Asphalt
4819,Admiral Playground,N/A,Basketball,1,0,Asphalt
4820,Admiral Playground,N/A,Basketball,2,0,Asphalt
4821,Frederick B. Judge Playground,N/A,Basketball,1,1,Asphalt
4822,Police Officer Nicholas Demutiis Park,N/A,Basketball,1,1,Asphalt
4823,Centreville Playground,N/A,Basketball,1,1,Asphalt
4824,Police Officer Edward Byrne Park,N/A,Basketball,1,1,Asphalt
4825,Rocket Playground,N/A,Basketball,1,1,Asphalt
4826,Lefferts Playground,N/A,Basketball,2,1,Asphalt
4827,Lefferts Playground,N/A,Basketball,1,1,Asphalt
4828,Harold Schneiderman Playground,N/A,Basketball,1,1,Asphalt
4829,Al Stabile Playground,N/A,Basketball,1,1,Asphalt
4830,Walter Ward Playground,N/A,Basketball,3,1,Asphalt
4831,Walter Ward Playground,N/A,Basketball,2,1,Asphalt
4832,Frederick B. Judge Playground,N/A,Basketball,2,1,Asphalt
4833,Hoover - Manton Playgrounds,N/A,Basketball,2,1,Asphalt
4834,Utopia Playground,N/A,Basketball,2,1,Asphalt
4835,Hoover - Manton Playgrounds,N/A,Basketball,1,1,Asphalt
4836,Utopia Playground,N/A,Basketball,1,1,Asphalt
4837,Joseph Austin Playground,N/A,Basketball,2,1,Asphalt
4838,Joseph Austin Playground,N/A,Basketball,1,1,Asphalt
4839,Vleigh Playground,N/A,Basketball,1,1,Asphalt
4840,Briarwood Playground,N/A,Basketball,3,1,Asphalt
4841,Briarwood Playground,N/A,Basketball,2,1,Asphalt
4842,Vleigh Playground,N/A,Basketball,2,1,Asphalt
4843,Farm Playground,N/A,Basketball,2,1,Asphalt
4844,Farm Playground,N/A,Basketball,1,1,Asphalt
4845,Playground Seventy Five,N/A,Basketball,2,1,Asphalt
4846,Holy Cow Playground,N/A,Basketball,1,1,Asphalt
4847,Playground Seventy Five,N/A,Basketball,1,1,Asphalt
4848,West Bronx Recreation Center,N/A,Baseball,1,0,Synthetic
4849,Locust Manor Playground,N/A,Softball,1,0,Asphalt
4850,Burns Playground,N/A,Softball,1,0,Asphalt
4851,P.O. Serrano Playground,N/A,Softball,2,0,Synthetic
4852,Dugan Playground,N/A,Baseball,1,0,Natural
4853,CPL. Thompson Park,N/A,Softball,1,0,Natural
4854,Patterson Playground,N/A,Softball,1,0,Synthetic
4855,Snug Harbor Cultural Center,N/A,Softball,3,0,Natural
4856,E.M.T. Christopher J. Prescott Playground,N/A,Softball,1,1,Asphalt
4857,Naples Playground,N/A,Softball,1,0,Natural
4858,Briarwood Playground,N/A,Basketball,1,1,Asphalt
4859,Emerald Playground,N/A,Softball,1,0,Asphalt
4860,College Point Fields,N/A,Baseball,4,0,Natural
4861,Alley Park,N/A,Softball,1,0,Asphalt
4862,J.J. Byrne Playground,N/A,Softball,1,0,Synthetic
4863,Fountain Of Youth Playground,N/A,Softball,1,0,Asphalt
4864,Ocean Hill Playground,N/A,Softball,1,0,Asphalt
4865,Playground Twenty One,N/A,Softball,1,0,Asphalt
4866,Colonel David Marcus Playground,N/A,Softball,1,1,Asphalt
4867,Samuel H. Young Park,N/A,Softball,2,0,Natural
4868,Tiffany Playground,N/A,Softball,1,0,Asphalt
4869,James J Walker Park,N/A,Softball,1,0,Synthetic
4870,Louis Pasteur Park,N/A,Softball,1,0,Asphalt
4871,Fordham Landing Playground,N/A,Softball,1,0,Natural
4872,Bill Rainey Park,N/A,Softball,2,0,Natural
4873,Broad Channel American Park,N/A,Baseball,1,0,Natural
4874,Hallets Cove Playground,Hallets Cove Playground (area A),Softball,1,0,Asphalt
4875,Tompkins Square Park,N/A,Softball,1,0,Asphalt
4876,Breukelen Ballfields,N/A,Baseball,2,0,Natural
4877,Whitey Ford Field,N/A,Baseball,1,0,Natural
4878,Queensbridge Park,N/A,Baseball,1,0,Natural
4879,Westbourne Playground,N/A,Softball,1,0,Asphalt
4880,Hoffman Park,N/A,Softball,1,0,Asphalt
4881,Ravenswood Playground,N/A,Softball,1,0,Asphalt
4882,Francis Lewis Playground,N/A,Softball,1,0,Asphalt
4883,Edenwald Playground,N/A,Softball,1,0,Asphalt
4884,Sperandeo Brothers Playground,N/A,Softball,1,0,Synthetic
4885,Sol Bloom Playground,N/A,Softball,1,0,Asphalt
4886,Whitestone Playground,N/A,Softball,1,0,Asphalt
4887,Harris Park,N/A,Softball,4,0,Synthetic
4888,Mapes Ballfield,N/A,Baseball,2,0,Natural
4889,Tudor Park,N/A,Baseball,1,0,Natural
4890,Tudor Park,N/A,Softball,1,0,Natural
4891,East Springfield Playground,N/A,Softball,1,0,Asphalt
4892,Beach 17 Playground,N/A,Baseball,1,0,Natural
4893,Electric Playground,N/A,Softball,1,0,Asphalt
4894,Challenge Playground,N/A,Softball,1,0,Asphalt
4895,Snug Harbor Cultural Center,N/A,Softball,2,0,Natural
4896,Samuel Seabury Playground,N/A,Softball,1,0,Asphalt
4897,Bill Rainey Park,N/A,Baseball,1,0,Natural
4898,St. John's Park,N/A,Softball,1,0,Synthetic
4899,Roberto Clemente Ballfield,N/A,Baseball,1,0,Natural
4900,Pugsley Creek Park,N/A,Baseball,1,0,Natural
4901,McKinley Park,N/A,Softball,1,0,Synthetic
4902,Happy Warrior Playground,N/A,Softball,1,0,Asphalt
4903,Dutch Kills Playground,N/A,Softball,1,0,Asphalt
4904,Holy Cow Playground,N/A,Basketball,5,1,Asphalt
4905,Holy Cow Playground,N/A,Basketball,4,1,Asphalt
4906,Holy Cow Playground,N/A,Basketball,2,1,Asphalt
4907,Holy Cow Playground,N/A,Basketball,3,1,Asphalt
4908,Judge Moses Weinstein Playground,N/A,Basketball,1,1,Asphalt
4909,Emerald Playground,N/A,Basketball,1,1,Asphalt
